record_id,gender,study_year,bac_specialty,study_hours_week,study_location,study_style,learning_methods,resources_used,use_planner,obstacle_1st,obstacle_2nd,obstacle_3rd,obstacle_4th,5 fifth,6 sixth,7 seventh,8 eighth,other problems that you face,rate your satisfaction with the school s program,do you engage in any external activities not related to the study field,your level of motivation for joining ensia,how much do you like the field of artificial intelligence,others_feedback,how many hours do you sleep,how well do you handle stress and pressure,in a scale of 1 to 10 how do you rate your level in the following fields 1 english,2 programming,3 computer science,4 mathematics,4 forth,how do others feedbacks influence you,year_ordinal,inferred_year_from_grades,1y average s1,1y average s2,1y average,1y foundational mathematics,1y dsa1,1y digital systems,1y information technology essentials,1y english 1,1y cpsct,1y oop,1y introduction to linux,1y linear algebra,1y mathematical analysis 1,1y introduction to statistics,1y english 2,1y intensive english,1y seminar,1y analysis i,1y algebra,1y a com i,1y intro prog c,1y analysis ii,1y a com ii,1y proba stat,gender_encoded,study_year_encoded,bac_specialty_encoded,study_hours_week_encoded,study_location_encoded,study_style_encoded,learning_methods_encoded,resources_used_encoded,use_planner_encoded,obstacle_1st_encoded,obstacle_2nd_encoded,obstacle_3rd_encoded,obstacle_4th_encoded,5 fifth_encoded,6 sixth_encoded,7 seventh_encoded,8 eighth_encoded,other problems that you face_encoded,do you engage in any external activities not related to the study field_encoded,others_feedback_encoded,how many hours do you sleep_encoded,4 forth_encoded,how do others feedbacks influence you_encoded,1y foundational mathematics_encoded,1y dsa1_encoded,1y digital systems_encoded,1y information technology essentials_encoded,1y english 1_encoded,1y cpsct_encoded,1y oop_encoded,1y introduction to linux_encoded,1y linear algebra_encoded,1y mathematical analysis 1_encoded,1y introduction to statistics_encoded,1y english 2_encoded,1y intensive english_encoded,1y seminar_encoded,1y analysis i_encoded,1y algebra_encoded,1y a com i_encoded,1y intro prog c_encoded,1y analysis ii_encoded,1y a com ii_encoded,1y proba stat_encoded,record_id_log,rate your satisfaction with the school s program_log,your level of motivation for joining ensia_log,how much do you like the field of artificial intelligence_log,how well do you handle stress and pressure_log,in a scale of 1 to 10 how do you rate your level in the following fields 1 english_log,2 programming_log,3 computer science_log,4 mathematics_log,year_ordinal_log,inferred_year_from_grades_log,1y average s1_log,1y average s2_log,1y average_log,gender_encoded_log,study_year_encoded_log,bac_specialty_encoded_log,study_hours_week_encoded_log,study_location_encoded_log,study_style_encoded_log,learning_methods_encoded_log,resources_used_encoded_log,use_planner_encoded_log,obstacle_1st_encoded_log,obstacle_2nd_encoded_log,obstacle_3rd_encoded_log,obstacle_4th_encoded_log,5 fifth_encoded_log,6 sixth_encoded_log,7 seventh_encoded_log,8 eighth_encoded_log,other problems that you face_encoded_log,do you engage in any external activities not related to the study field_encoded_log,others_feedback_encoded_log,how many hours do you sleep_encoded_log,4 forth_encoded_log,how do others feedbacks influence you_encoded_log,1y foundational mathematics_encoded_log,1y dsa1_encoded_log,1y digital systems_encoded_log,1y information technology essentials_encoded_log,1y english 1_encoded_log,1y cpsct_encoded_log,1y oop_encoded_log,1y introduction to linux_encoded_log,1y linear algebra_encoded_log,1y mathematical analysis 1_encoded_log,1y introduction to statistics_encoded_log,1y english 2_encoded_log,1y intensive english_encoded_log,1y seminar_encoded_log,1y analysis i_encoded_log,1y algebra_encoded_log,1y a com i_encoded_log,1y intro prog c_encoded_log,1y analysis ii_encoded_log,1y a com ii_encoded_log,1y proba stat_encoded_log
11,Female,Second year,Mathematics,More than 41 hours,In the school's library,In peer,"Learning by practicing, Mind mapping and visualization, Online courses and tutorials","Online tutorials, Online documents, YouTube videos",No,Teachers' teaching method,Pressure,Lack of time,Lack of previous knowledge or experience in the field,Bad quality of internet,Not having a good (powerful) computer,Private life problems,Not having a good (powerful) computer,Lack of motivation,2.0,No,5.0,4.0,You do not care about,5-7 hours,2.0,7.0,4.0,4.0,6.0,Lack of previous knowledge or experience in the field,You do not care about,2,1.0,13.0,9.0,10.0,Very High,Moderate,Moderate,Moderate,High,High,Moderate,High,Low,Low,Moderate,High,Very High,High,High,Moderate,Moderate,Moderate,Moderate,High,Very Low,0,2,0,5,2,1,5,26,0,5,4,2,1,0,3,5,3,8,0,2,1,1,3,3,2,2,2,0,0,2,0,1,1,2,0,2,0,0,1,2,2,1,0,4,2.4849066497880004,1.0986122886681098,1.791759469228055,1.6094379124341003,1.0986122886681098,2.0794415416798357,1.6094379124341003,1.6094379124341003,1.9459101490553132,1.0986122886681098,0.6931471805599453,2.6390573296152584,2.302585092994046,2.3978952727983707,0.0,1.0986122886681098,0.0,1.791759469228055,1.0986122886681098,0.6931471805599453,1.791759469228055,3.295836866004329,0.0,1.791759469228055,1.6094379124341003,1.0986122886681098,0.6931471805599453,0.0,1.3862943611198906,1.791759469228055,1.3862943611198906,2.1972245773362196,0.0,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.3862943611198906,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,0.0,1.0986122886681098,0.0,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.0,1.0986122886681098,0.0,0.0,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.0,1.6094379124341003
12,Male,Second year,Mathematics,10-17,In the school's library,In peer,Lectures,Online tutorials;YouTube videos,No,Teaching language,Pressure,Lack of previous knowledge or experience in the field,Teachers' teaching method,Lack of time,Private life problems,Not having a good (powerful) computer,Private life problems,.,2.0,Yes,3.0,4.0,You do not care about,5-7 hours,5.0,8.0,6.0,6.0,6.0,Lack of previous knowledge or experience in the field,You do not care about,2,2.0,13.0,9.0,10.0,Moderate,Low,Low,High,High,Moderate,Moderate,High,Moderate,High,Moderate,High,Very High,High,High,Moderate,Moderate,Moderate,Moderate,High,Very Low,1,2,0,0,2,1,23,34,0,6,4,1,6,2,5,3,5,0,1,2,1,1,3,2,1,1,0,0,2,2,0,2,0,2,0,2,0,0,1,2,2,1,0,4,2.5649493574615367,1.0986122886681098,1.3862943611198906,1.6094379124341003,1.791759469228055,2.1972245773362196,1.9459101490553132,1.9459101490553132,1.9459101490553132,1.0986122886681098,1.0986122886681098,2.6390573296152584,2.302585092994046,2.3978952727983707,0.6931471805599453,1.0986122886681098,0.0,0.0,1.0986122886681098,0.6931471805599453,3.1780538303479458,3.5553480614894135,0.0,1.9459101490553132,1.6094379124341003,0.6931471805599453,1.9459101490553132,1.0986122886681098,1.791759469228055,1.3862943611198906,1.791759469228055,0.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.0,0.0,1.0986122886681098,1.0986122886681098,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,0.0,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.0,1.6094379124341003
13,Female,Second year,Science,10-17,In your room (dorms),In peer,Lectures;Learning by practicing;Online courses and tutorials,Books;Online documents,No,Pressure,Lack of time,Teachers' teaching method,Private life problems,Bad quality of internet,Lack of previous knowledge or experience in the field,Teachers' teaching method,Not having a good (powerful) computer,Lack of motivation,3.0,No,4.0,4.0,Negatively,5-7 hours,3.0,8.0,5.0,6.0,6.0,Lack of previous knowledge or experience in the field,You do not care about,2,1.0,10.0,12.0,11.0,Moderate,High,Moderate,Moderate,High,Moderate,High,High,Very Low,Low,Low,High,Very High,High,High,Moderate,Moderate,Moderate,Moderate,High,Very Low,0,2,1,0,3,1,40,8,0,3,2,6,5,0,1,6,3,8,0,0,1,1,3,2,0,2,2,0,2,0,0,4,1,1,0,2,0,0,1,2,2,1,0,4,2.6390573296152584,1.3862943611198906,1.6094379124341003,1.6094379124341003,1.3862943611198906,2.1972245773362196,1.791759469228055,1.9459101490553132,1.9459101490553132,1.0986122886681098,0.6931471805599453,2.3978952727983707,2.5649493574615367,2.4849066497880004,0.0,1.0986122886681098,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,3.713572066704308,2.1972245773362196,0.0,1.3862943611198906,1.0986122886681098,1.9459101490553132,1.791759469228055,0.0,0.6931471805599453,1.9459101490553132,1.3862943611198906,2.1972245773362196,0.0,0.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.0986122886681098,0.0,1.0986122886681098,1.0986122886681098,0.0,1.0986122886681098,0.0,0.0,1.6094379124341003,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,0.0,0.0,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.0,1.6094379124341003
14,Male,Second year,Mathematics,More than 41 hours,In the dorms' library,Alone,"Learning by practicing, Online courses and tutorials","Online tutorials, YouTube videos",No,Teachers' teaching method,Teaching language,Pressure,Lack of previous knowledge or experience in the field,Lack of time,Not having a good (powerful) computer,Bad quality of internet,Private life problems,Lack of motivation,1.0,Yes,5.0,1.0,You do not care about,5-7 hours,1.0,4.0,8.0,7.0,9.0,Lack of previous knowledge or experience in the field,Negatively,2,1.0,11.0,10.0,11.0,Moderate,High,Moderate,Moderate,High,High,High,High,Moderate,Low,Low,High,High,Moderate,High,High,Moderate,Moderate,High,Moderate,Low,1,2,0,5,1,0,6,29,0,5,7,4,1,2,3,0,5,8,1,2,1,1,0,2,0,2,2,0,0,0,0,2,1,1,0,0,1,0,0,2,2,0,1,1,2.70805020110221,0.6931471805599453,1.791759469228055,0.6931471805599453,0.6931471805599453,1.6094379124341003,2.1972245773362196,2.0794415416798357,2.302585092994046,1.0986122886681098,0.6931471805599453,2.4849066497880004,2.3978952727983707,2.4849066497880004,0.6931471805599453,1.0986122886681098,0.0,1.791759469228055,0.6931471805599453,0.0,1.9459101490553132,3.4011973816621555,0.0,1.791759469228055,2.0794415416798357,1.6094379124341003,0.6931471805599453,1.0986122886681098,1.3862943611198906,0.0,1.791759469228055,2.1972245773362196,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,0.0,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.0,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0,1.0986122886681098,1.0986122886681098,0.0,0.6931471805599453,0.6931471805599453
15,Male,Third year,Mathematics,10-17,In your room (dorms),Alone,Lectures;Learning by practicing;Project-based learning;Online courses and tutorials,Online documents,Yes,Lack of time,Teachers' teaching method,Pressure,Lack of time,Lack of time,Lack of time,Lack of time,Lack of time,"Guergour, thabet, dib, w abdou jirani, nahkiw mashi n9raw ( w mouchaal lol)",2.0,Yes,2.0,5.0,You do not care about,8 hours or more,5.0,10.0,8.0,8.0,3.0,Bad quality of internet,You do not care about,3,1.0,11.0,12.0,11.0,Moderate,High,Moderate,Moderate,High,High,High,High,Moderate,Low,Low,High,High,Moderate,High,High,Moderate,Moderate,High,Moderate,Low,1,3,0,0,3,0,45,18,1,2,6,4,2,2,2,2,2,4,1,2,2,0,3,2,0,2,2,0,0,0,0,2,1,1,0,0,1,0,0,2,2,0,1,1,2.772588722239781,1.0986122886681098,1.0986122886681098,1.791759469228055,1.791759469228055,2.3978952727983707,2.1972245773362196,2.1972245773362196,1.3862943611198906,1.3862943611198906,0.6931471805599453,2.4849066497880004,2.5649493574615367,2.4849066497880004,0.6931471805599453,1.3862943611198906,0.0,0.0,1.3862943611198906,0.0,3.828641396489095,2.9444389791664403,0.6931471805599453,1.0986122886681098,1.9459101490553132,1.6094379124341003,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.6094379124341003,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.0,1.3862943611198906,1.0986122886681098,0.0,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.0,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0,1.0986122886681098,1.0986122886681098,0.0,0.6931471805599453,0.6931471805599453
16,Female,Second year,Science,26-33,In your room (dorms),Alone,Lectures;Learning by practicing;Mind mapping and visualization;Online courses and tutorials,Books;Online tutorials;Online documents;YouTube videos,Yes,Bad quality of internet,Lack of time,Teachers' teaching method,Private life problems,Pressure,Lack of previous knowledge or experience in the field,Teaching language,Not having a good (powerful) computer,Lack of motivation,3.0,Yes,4.0,5.0,Positively,8 hours or more,3.0,8.0,8.0,8.0,6.0,Lack of previous knowledge or experience in the field,You do not care about,2,1.0,12.0,10.0,11.0,Moderate,High,Low,High,High,High,Moderate,High,Low,Low,Low,High,High,Moderate,High,High,Moderate,Moderate,High,Moderate,Low,0,2,1,2,3,0,39,13,1,0,2,6,5,4,1,7,3,8,1,1,2,1,3,2,0,1,0,0,0,2,0,1,1,1,0,0,1,0,0,2,2,0,1,1,2.833213344056216,1.3862943611198906,1.6094379124341003,1.791759469228055,1.3862943611198906,2.1972245773362196,2.1972245773362196,2.1972245773362196,1.9459101490553132,1.0986122886681098,0.6931471805599453,2.5649493574615367,2.3978952727983707,2.4849066497880004,0.0,1.0986122886681098,0.6931471805599453,1.0986122886681098,1.3862943611198906,0.0,3.6888794541139363,2.6390573296152584,0.6931471805599453,0.0,1.0986122886681098,1.9459101490553132,1.791759469228055,1.6094379124341003,0.6931471805599453,2.0794415416798357,1.3862943611198906,2.1972245773362196,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.3862943611198906,1.0986122886681098,0.0,0.6931471805599453,0.0,0.0,0.0,1.0986122886681098,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0,1.0986122886681098,1.0986122886681098,0.0,0.6931471805599453,0.6931471805599453
17,Male,Second year,Science,10-17,In your room (dorms),With a group,Learning by practicing,YouTube videos,No,Private life problems,Teachers' teaching method,Lack of previous knowledge or experience in the field,Pressure,Lack of time,Bad quality of internet,Teaching language,Not having a good (powerful) computer,Lack of motivation,3.0,Yes,1.0,4.0,You do not care about,8 hours or more,5.0,8.0,3.0,3.0,7.0,Lack of previous knowledge or experience in the field,You do not care about,2,1.0,12.0,10.0,11.0,High,Moderate,Low,Moderate,High,Moderate,Moderate,Moderate,Low,Low,High,Moderate,High,Moderate,High,High,Moderate,Moderate,High,Moderate,Low,1,2,1,0,3,2,0,36,0,4,6,1,4,2,0,7,3,8,1,2,2,1,3,0,2,1,2,0,2,2,2,1,1,0,2,0,1,0,0,2,2,0,1,1,2.8903717578961645,1.3862943611198906,0.6931471805599453,1.6094379124341003,1.791759469228055,2.1972245773362196,1.3862943611198906,1.3862943611198906,2.0794415416798357,1.0986122886681098,0.6931471805599453,2.5649493574615367,2.3978952727983707,2.4849066497880004,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.0,1.3862943611198906,1.0986122886681098,0.0,3.6109179126442243,0.0,1.6094379124341003,1.9459101490553132,0.6931471805599453,1.6094379124341003,1.0986122886681098,0.0,2.0794415416798357,1.3862943611198906,2.1972245773362196,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.0,1.0986122886681098,0.6931471805599453,1.0986122886681098,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,0.0,0.6931471805599453,0.0,0.0,1.0986122886681098,1.0986122886681098,0.0,0.6931471805599453,0.6931471805599453
18,Male,Third year,Mathematics,10-17,In the school's library,Alone,Learning by practicing,Books;YouTube videos,No,Private life problems,Lack of time,Teachers' teaching method,Lack of previous knowledge or experience in the field,Pressure,Teaching language,Bad quality of internet,Not having a good (powerful) computer,Nothing,3.0,Yes,5.0,4.0,You do not care about,8 hours or more,3.0,6.0,8.0,8.0,7.0,Bad quality of internet,You do not care about,3,2.0,12.0,10.0,11.0,High,Moderate,Moderate,Moderate,Low,Moderate,High,Moderate,Moderate,High,Moderate,Low,High,Moderate,High,High,Moderate,Moderate,High,Moderate,Low,1,3,0,0,2,0,0,16,0,4,2,6,1,4,7,0,3,13,1,2,2,0,3,0,2,2,2,1,2,0,2,2,0,2,1,0,1,0,0,2,2,0,1,1,2.9444389791664403,1.3862943611198906,1.791759469228055,1.6094379124341003,1.3862943611198906,1.9459101490553132,2.1972245773362196,2.1972245773362196,2.0794415416798357,1.3862943611198906,1.0986122886681098,2.5649493574615367,2.3978952727983707,2.4849066497880004,0.6931471805599453,1.3862943611198906,0.0,0.0,1.0986122886681098,0.0,0.0,2.833213344056216,0.0,1.6094379124341003,1.0986122886681098,1.9459101490553132,0.6931471805599453,1.6094379124341003,2.0794415416798357,0.0,1.3862943611198906,2.6390573296152584,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.0,1.3862943611198906,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.6931471805599453,1.0986122886681098,0.0,1.0986122886681098,1.0986122886681098,0.0,1.0986122886681098,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,1.0986122886681098,1.0986122886681098,0.0,0.6931471805599453,0.6931471805599453
19,Female,Second year,Mathematics,18-25,In your room (dorms),Alone,"Lectures, Learning by practicing, Project-based learning, Mind mapping and visualization, Interactive workshops","Books, Online documents, YouTube videos",Yes,Lack of time,Lack of previous knowledge or experience in the field,Teachers' teaching method,Lack of previous knowledge or experience in the field,Bad quality of internet,Teaching language,Not having a good (powerful) computer,Private life problems,Lack of motivation,2.0,Yes,3.0,3.0,You do not care about,5-7 hours,4.0,6.0,5.0,3.0,3.0,Pressure,Negatively,2,1.0,12.0,10.0,11.0,High,Moderate,Moderate,Moderate,Low,Very High,Moderate,Moderate,Moderate,High,Moderate,Low,High,High,High,Moderate,Moderate,Moderate,High,High,Low,0,2,0,1,3,0,30,2,1,2,1,6,1,0,7,3,5,8,1,2,1,4,0,0,2,2,2,1,3,2,2,2,0,2,1,0,0,0,1,2,2,0,0,1,2.995732273553991,1.0986122886681098,1.3862943611198906,1.3862943611198906,1.6094379124341003,1.9459101490553132,1.791759469228055,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.6931471805599453,2.5649493574615367,2.3978952727983707,2.4849066497880004,0.0,1.0986122886681098,0.0,0.6931471805599453,1.3862943611198906,0.0,3.4339872044851463,1.0986122886681098,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.9459101490553132,0.6931471805599453,0.0,2.0794415416798357,1.3862943611198906,1.791759469228055,2.1972245773362196,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.6094379124341003,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.6931471805599453,1.3862943611198906,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,1.0986122886681098,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.0,0.0,0.6931471805599453
20,Female,Second year,Mathematics,18-25,At home,Alone,Learning by practicing;Project-based learning;Mind mapping and visualization;Interactive workshops;Online courses and tutorials,Books;Online tutorials;Online documents;YouTube videos,No,Lack of time,Pressure,ما,Teachers' teaching method,Bad quality of internet,Lack of previous knowledge or experience in the field,Private life problems,Lack of previous knowledge or experience in the field,Transportation,3.0,Yes,4.0,4.0,You do not care about,5-7 hours,3.0,8.0,7.0,8.0,6.0,Lack of previous knowledge or experience in the field,You do not care about,2,1.0,12.0,10.0,11.0,Moderate,Moderate,Moderate,High,Very High,Very High,Moderate,Moderate,Moderate,Low,High,High,High,High,High,Moderate,Moderate,Moderate,High,High,Low,0,2,0,1,0,0,20,13,0,2,4,8,6,0,1,5,1,23,1,2,1,1,3,2,2,2,0,3,3,2,2,2,1,0,0,0,0,0,1,2,2,0,0,1,3.044522437723423,1.3862943611198906,1.6094379124341003,1.6094379124341003,1.3862943611198906,2.1972245773362196,2.0794415416798357,2.1972245773362196,1.9459101490553132,1.0986122886681098,0.6931471805599453,2.5649493574615367,2.3978952727983707,2.4849066497880004,0.0,1.0986122886681098,0.0,0.6931471805599453,0.0,0.0,3.044522437723423,2.6390573296152584,0.0,1.0986122886681098,1.6094379124341003,2.1972245773362196,1.9459101490553132,0.0,0.6931471805599453,1.791759469228055,0.6931471805599453,3.1780538303479458,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,1.3862943611198906,1.3862943611198906,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.0,0.0,0.6931471805599453
21,Male,Second year,Mathematics,10-17,At home,Alone,Learning by practicing,YouTube videos,No,Teachers' teaching method,Lack of time,Lack of previous knowledge or experience in the field,Lack of previous knowledge or experience in the field,Private life problems,Teaching language,Bad quality of internet,Not having a good (powerful) computer,Lack of motivation,2.0,Yes,3.0,5.0,You do not care about,5-7 hours,2.0,7.0,5.0,5.0,3.0,Pressure,You do not care about,2,1.0,12.0,11.0,11.0,Moderate,Moderate,Moderate,High,Very High,High,High,Moderate,Moderate,Low,High,High,High,High,Very High,Moderate,Moderate,Moderate,High,High,Moderate,1,2,0,0,0,0,0,36,0,5,2,1,1,5,7,0,3,8,1,2,1,4,3,2,2,2,0,3,0,0,2,2,1,0,0,0,0,1,1,2,2,0,0,2,3.091042453358316,1.0986122886681098,1.3862943611198906,1.791759469228055,1.0986122886681098,2.0794415416798357,1.791759469228055,1.791759469228055,1.3862943611198906,1.0986122886681098,0.6931471805599453,2.5649493574615367,2.4849066497880004,2.4849066497880004,0.6931471805599453,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,3.6109179126442243,0.0,1.791759469228055,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.791759469228055,2.0794415416798357,0.0,1.3862943611198906,2.1972245773362196,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.6094379124341003,1.3862943611198906,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,1.3862943611198906,0.0,0.0,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.0,0.0,1.0986122886681098
22,Male,Second year,Mathematics,10-17,In your room (dorms),Alone,"Learning by practicing, Project-based learning","Online documents, YouTube videos",No,Teachers' teaching method,Lack of time,Pressure,Lack of previous knowledge or experience in the field,Lack of previous knowledge or experience in the field,Teaching language,Private life problems,Not having a good (powerful) computer,Lack of motivation,2.0,Yes,2.0,4.0,You do not care about,8 hours or more,1.0,5.0,6.0,5.0,7.0,Bad quality of internet,You do not care about,2,1.0,12.0,11.0,11.0,Moderate,Moderate,Moderate,High,Very High,High,High,Moderate,Moderate,Low,High,High,Moderate,High,High,High,Low,High,High,Moderate,Low,1,2,0,0,3,0,7,19,0,5,2,4,1,1,7,5,3,8,1,2,2,0,3,2,2,2,0,3,0,0,2,2,1,0,0,1,0,0,0,1,0,0,1,1,3.1354942159291497,1.0986122886681098,1.0986122886681098,1.6094379124341003,0.6931471805599453,1.791759469228055,1.9459101490553132,1.791759469228055,2.0794415416798357,1.0986122886681098,0.6931471805599453,2.5649493574615367,2.4849066497880004,2.4849066497880004,0.6931471805599453,1.0986122886681098,0.0,0.0,1.3862943611198906,0.0,2.0794415416798357,2.995732273553991,0.0,1.791759469228055,1.0986122886681098,1.6094379124341003,0.6931471805599453,0.6931471805599453,2.0794415416798357,1.791759469228055,1.3862943611198906,2.1972245773362196,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.0,1.3862943611198906,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,1.3862943611198906,0.0,0.0,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453
23,Female,Second year,Mathematics,34-41,In the school's library,Alone,"Learning by practicing, Mind mapping and visualization, Online courses and tutorials",YouTube videos,Yes,Lack of time,Teachers' teaching method,Pressure,Lack of previous knowledge or experience in the field,Bad quality of internet,Teaching language,Not having a good (powerful) computer,Private life problems,Lack of motivation,2.0,No,5.0,5.0,You do not care about,5-7 hours,4.0,8.0,5.0,6.0,7.0,Lack of previous knowledge or experience in the field,Positively,2,1.0,12.0,11.0,11.0,Moderate,Moderate,Moderate,High,Very High,High,Moderate,Moderate,Moderate,Low,High,High,High,High,High,Moderate,High,Moderate,High,High,Low,0,2,0,3,2,0,5,36,1,2,6,4,1,0,7,3,5,8,0,2,1,1,1,2,2,2,0,3,0,2,2,2,1,0,0,0,0,0,1,0,2,0,0,1,3.1780538303479458,1.0986122886681098,1.791759469228055,1.791759469228055,1.6094379124341003,2.1972245773362196,1.791759469228055,1.9459101490553132,2.0794415416798357,1.0986122886681098,0.6931471805599453,2.5649493574615367,2.4849066497880004,2.4849066497880004,0.0,1.0986122886681098,0.0,1.3862943611198906,1.0986122886681098,0.0,1.791759469228055,3.6109179126442243,0.6931471805599453,1.0986122886681098,1.9459101490553132,1.6094379124341003,0.6931471805599453,0.0,2.0794415416798357,1.3862943611198906,1.791759469228055,2.1972245773362196,0.0,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,1.3862943611198906,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,1.0986122886681098,0.0,0.0,0.6931471805599453
24,Female,Second year,Mathematics,26-33,In your room (dorms),Alone,Learning by practicing;Mind mapping and visualization,Books;Online tutorials;Online documents;YouTube videos,Yes,Pressure,Lack of time,Private life problems,Lack of previous knowledge or experience in the field,Teachers' teaching method,Bad quality of internet,Teaching language,Not having a good (powerful) computer,Trying to balence life with studies,2.0,Yes,5.0,3.0,You do not care about,5-7 hours,2.0,10.0,6.0,4.0,5.0,Lack of previous knowledge or experience in the field,You do not care about,2,1.0,12.0,11.0,11.0,Moderate,Moderate,Moderate,Moderate,Very High,High,Moderate,Moderate,Moderate,Low,Moderate,Very High,High,High,High,Moderate,High,Moderate,High,High,Low,0,2,0,2,3,0,13,13,1,3,2,5,1,6,0,7,3,24,1,2,1,1,3,2,2,2,2,3,0,2,2,2,1,2,3,0,0,0,1,0,2,0,0,1,3.2188758248682006,1.0986122886681098,1.791759469228055,1.3862943611198906,1.0986122886681098,2.3978952727983707,1.9459101490553132,1.6094379124341003,1.791759469228055,1.0986122886681098,0.6931471805599453,2.5649493574615367,2.4849066497880004,2.4849066497880004,0.0,1.0986122886681098,0.0,1.0986122886681098,1.3862943611198906,0.0,2.6390573296152584,2.6390573296152584,0.6931471805599453,1.3862943611198906,1.0986122886681098,1.791759469228055,0.6931471805599453,1.9459101490553132,0.0,2.0794415416798357,1.3862943611198906,3.2188758248682006,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.3862943611198906,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.6931471805599453,1.0986122886681098,1.3862943611198906,0.0,0.0,0.0,0.6931471805599453,0.0,1.0986122886681098,0.0,0.0,0.6931471805599453
